candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,needs_audit,label_options,annotation_guideline,final_label,adjudication_status,is_positive,image_pred,text_pred,naive_pred,joint_pred,image_correct,text_correct,naive_correct,joint_correct,joint_error_type,image_error_type,caption_equal,image_minus_joint,text_minus_image
cand_041234,cc3m_81186,cc3m_103101,D:\data\cc3m_subset_200k\cc3m_81186.jpg,D:\data\cc3m_subset_200k\cc3m_103101.jpg,letter logo in a square shape gold and silver colored geometric ornaments .,letter logo in a square shape gold and silver colored geometric ornaments .,0.74648118019104,1.0,0.8732406497001648,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.126759,0.253519
cand_041378,cc3m_78229,cc3m_145180,D:\data\cc3m_subset_200k\cc3m_78229.jpg,D:\data\cc3m_subset_200k\cc3m_145180.jpg,person of pop artist performs on stage on day of festival,person of pop artist performs on stage on day of festival,0.7383664846420288,1.0,0.8691833019256592,1.0,image|joint|text,very_high,duplicate,wzy,duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,agreed,1,0,1,1,1,0,1,1,1,,fn,1,-0.130817,0.261634
cand_042075,cc3m_63735,cc3m_155781,D:\data\cc3m_subset_200k\cc3m_63735.jpg,D:\data\cc3m_subset_200k\cc3m_155781.jpg,a city pinned on a map,a city pinned on a map,0.7696199417114258,1.0,0.8848100304603577,1.0,image|joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.115190,0.230380
cand_047057,cc3m_25999,cc3m_54207,D:\data\cc3m_subset_200k\cc3m_25999.jpg,D:\data\cc3m_subset_200k\cc3m_54207.jpg,aerial footage on a morning,aerial footage on a morning,0.7363896369934082,1.0,0.8681948184967041,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.131805,0.263610
cand_049679,cc3m_84791,cc3m_179239,D:\data\cc3m_subset_200k\cc3m_84791.jpg,D:\data\cc3m_subset_200k\cc3m_179239.jpg,shape animated on the satellite map of the globe,shape animated on the satellite map of the globe,0.7360926866531372,1.0,0.8680464029312134,1.0,joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.131954,0.263907
cand_052627,cc3m_56064,cc3m_100022,D:\data\cc3m_subset_200k\cc3m_56064.jpg,D:\data\cc3m_subset_200k\cc3m_100022.jpg,baseball player pitches against sports team,baseball player pitches against sports team,0.7861852645874023,1.0,0.8930926322937012,1.0,joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.106907,0.213815
cand_065623,cc3m_84886,cc3m_123250,D:\data\cc3m_subset_200k\cc3m_84886.jpg,D:\data\cc3m_subset_200k\cc3m_123250.jpg,actor during an interview with comedian,actor during an interview with comedian,0.7719038724899292,0.9999999403953552,0.8859519958496094,0.9999999403953552,image|joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.114048,0.228096
cand_066467,cc3m_120199,cc3m_124092,D:\data\cc3m_subset_200k\cc3m_120199.jpg,D:\data\cc3m_subset_200k\cc3m_124092.jpg,actor during an interview with comedian,actor during an interview with comedian,0.7921363711357117,0.9999999403953552,0.896068274974823,0.9999999403953552,joint,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,1,-0.103932,0.207864
cand_071703,cc3m_6980,cc3m_90255,D:\data\cc3m_subset_200k\cc3m_6980.jpg,D:\data\cc3m_subset_200k\cc3m_90255.jpg,soccer player celebrates after scoring his team 's fifth goal during the match .,soccer player celebrates after scoring his team 's sixth goal during the match .,0.7675337791442871,0.9975004196166992,0.8825170993804932,0.9975004196166992,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.114983,0.229967
cand_072710,cc3m_20945,cc3m_205859,D:\data\cc3m_subset_200k\cc3m_20945.jpg,D:\data\cc3m_subset_200k\cc3m_205859.jpg,biological species isolated on a white background,biological species isolated on a white background .,0.7430124282836914,0.9949206709861755,0.8689664602279663,0.9949206709861755,joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.125954,0.251908
cand_078983,cc3m_60719,cc3m_103665,D:\data\cc3m_subset_200k\cc3m_60719.jpg,D:\data\cc3m_subset_200k\cc3m_103665.jpg,view from the southwest along full - height view,view from the southwest - full - height view,0.7803894877433777,0.9880191683769226,0.8842042088508606,0.9880191683769226,joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.103815,0.207630
cand_079941,cc3m_8101,cc3m_64711,D:\data\cc3m_subset_200k\cc3m_8101.jpg,D:\data\cc3m_subset_200k\cc3m_64711.jpg,cows on a summer pasture .,cows on a summer pasture,0.7462098598480225,0.9870707988739014,0.8666403293609619,0.9870707988739014,joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.120430,0.240861
cand_083128,cc3m_9823,cc3m_56232,D:\data\cc3m_subset_200k\cc3m_9823.jpg,D:\data\cc3m_subset_200k\cc3m_56232.jpg,view from the southeast across full - height view,view from the southeast - full - height view,0.7254822254180908,0.9841330051422119,0.8548074960708618,0.9841330051422119,text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.129325,0.258651
cand_094023,cc3m_40279,cc3m_178178,D:\data\cc3m_subset_200k\cc3m_40279.jpg,D:\data\cc3m_subset_200k\cc3m_178178.jpg,a country road in summer,country road in the summer .,0.7385045886039734,0.976111650466919,0.8573081493377686,0.976111650466919,joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.118804,0.237607
cand_109659,cc3m_19453,cc3m_179292,D:\data\cc3m_subset_200k\cc3m_19453.jpg,D:\data\cc3m_subset_200k\cc3m_179292.jpg,dandelion seeds fly in the wind .,dandelion seeds blowing in the wind,0.7660378217697144,0.9663731455802917,0.8662055134773254,0.9663731455802917,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.100168,0.200335
cand_123412,cc3m_80351,cc3m_97095,D:\data\cc3m_subset_200k\cc3m_80351.jpg,D:\data\cc3m_subset_200k\cc3m_97095.jpg,actor and the designer walk the runway during the show as part .,actor and film costumer designer walk the runway during the show as part .,0.7441686391830444,0.9584824442863464,0.8513256311416626,0.9584824442863464,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.107157,0.214314
cand_126152,cc3m_54985,cc3m_89086,D:\data\cc3m_subset_200k\cc3m_54985.jpg,D:\data\cc3m_subset_200k\cc3m_89086.jpg,comedian during an interview with comedian,radio personality during an interview with comedian,0.7518708109855652,0.9571096897125244,0.8544901609420776,0.9571096897125244,text,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed,1,0,1,1,1,0,1,1,1,,fn,0,-0.102619,0.205239
cand_141480,cc3m_36492,cc3m_203293,D:\data\cc3m_subset_200k\cc3m_36492.jpg,D:\data\cc3m_subset_200k\cc3m_203293.jpg,schematic diagram of the experimental setup,schematic diagram of the experimental apparatus,0.7710232734680176,0.9494341015815735,0.8602287769317627,0.9494341015815735,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.089206,0.178411
cand_157351,cc3m_108176,cc3m_160469,D:\data\cc3m_subset_200k\cc3m_108176.jpg,D:\data\cc3m_subset_200k\cc3m_160469.jpg,a surfer performs the snap while riding a wave,a surfer performs tricks and turns on a nice wave,0.7865625619888306,0.9420178532600403,0.8642902970314026,0.9420178532600403,text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.077728,0.155455
cand_162615,cc3m_57739,cc3m_135169,D:\data\cc3m_subset_200k\cc3m_57739.jpg,D:\data\cc3m_subset_200k\cc3m_135169.jpg,playoffs - round one - images from the football game .,round one - photos from the playoff football game .,0.7801700830459595,0.9397188425064087,0.8599444627761841,0.9397188425064087,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.079774,0.159549
cand_170903,cc3m_13858,cc3m_163642,D:\data\cc3m_subset_200k\cc3m_13858.jpg,D:\data\cc3m_subset_200k\cc3m_163642.jpg,curve winding road along the coast .,winding road along the coast,0.7713729739189148,0.9361628890037537,0.8537679314613342,0.9361628890037537,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.082395,0.164790
cand_175450,cc3m_45023,cc3m_107441,D:\data\cc3m_subset_200k\cc3m_45023.jpg,D:\data\cc3m_subset_200k\cc3m_107441.jpg,baseball shortstop poses for a portrait during a photo day,baseball player poses for a portrait during photo day,0.7997813820838928,0.9343253374099731,0.8670533895492554,0.9343253374099731,image|joint,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.067272,0.134544
cand_226945,cc3m_74375,cc3m_200283,D:\data\cc3m_subset_200k\cc3m_74375.jpg,D:\data\cc3m_subset_200k\cc3m_200283.jpg,a private sign on a doorway,a sign that says attached to a fine brick wall,0.9161805510520935,0.7038757801055908,0.8100281953811646,0.9161805510520935,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.106152,-0.212305
cand_236239,cc3m_33131,cc3m_187193,D:\data\cc3m_subset_200k\cc3m_33131.jpg,D:\data\cc3m_subset_200k\cc3m_187193.jpg,cows are grazing in the meadow and looking into the camera,cows grazing in the meadow,0.7955477237701416,0.9132791757583618,0.8544133901596069,0.9132791757583618,joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.058866,0.117731
cand_247879,cc3m_70796,cc3m_131408,D:\data\cc3m_subset_200k\cc3m_70796.jpg,D:\data\cc3m_subset_200k\cc3m_131408.jpg,example of a classic - story exterior home design,example of a classic white - story wood exterior home design,0.7997139692306519,0.9098643660545349,0.854789137840271,0.9098643660545349,image|joint|text,high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited,1,0,1,1,1,0,1,1,1,,fn,0,-0.055075,0.110150
cand_254511,cc3m_17765,cc3m_151143,D:\data\cc3m_subset_200k\cc3m_17765.jpg,D:\data\cc3m_subset_200k\cc3m_151143.jpg,dentists examining a young patient with tools in dental clinic,"female patient with dentist and assistant in a dental treatment , wearing masks and gloves",0.9080204963684082,0.7495812773704529,0.8288009166717529,0.9080204963684082,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.079220,-0.158439
cand_273287,cc3m_15276,cc3m_34588,D:\data\cc3m_subset_200k\cc3m_15276.jpg,D:\data\cc3m_subset_200k\cc3m_34588.jpg,person pushing some poker chips towards camera,poker chips and playing cards on the poker table,0.9029600620269775,0.7149389386177063,0.8089495897293091,0.9029600620269775,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.094010,-0.188021
cand_289219,cc3m_81920,cc3m_96830,D:\data\cc3m_subset_200k\cc3m_81920.jpg,D:\data\cc3m_subset_200k\cc3m_96830.jpg,swallow in flight against a clear blue sky,bird flying over the sky,0.8990217447280884,0.7420491576194763,0.82053542137146,0.8990217447280884,image|joint|text,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.078486,-0.156973
cand_314153,cc3m_18328,cc3m_116810,D:\data\cc3m_subset_200k\cc3m_18328.jpg,D:\data\cc3m_subset_200k\cc3m_116810.jpg,autumn leaves blowing with the wind and winter sun 's light rays,"wind in the autumn forest , falling maple yellow leaves",0.8932367563247681,0.771208643913269,0.8322227001190186,0.8932367563247681,image|joint,high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,0,0,0,0,1,,fp,0,0.061014,-0.122028
