candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,needs_audit,label_options,annotation_guideline,final_label,adjudication_status,is_positive,image_pred,text_pred,naive_pred,joint_pred,image_correct,text_correct,naive_correct,joint_correct,joint_error_type,image_error_type,caption_equal,image_minus_joint,text_minus_image
cand_017668,cc3m_58818,cc3m_163741,D:\data\cc3m_subset_200k\cc3m_58818.jpg,D:\data\cc3m_subset_200k\cc3m_163741.jpg,3d rendering ball decorated with the flag,3d rendering ball decorated with the flag,0.7238895893096924,1.0000001192092896,0.8619446754455566,1.0000001192092896,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.138055,0.276111
cand_017807,cc3m_55733,cc3m_129230,D:\data\cc3m_subset_200k\cc3m_55733.jpg,D:\data\cc3m_subset_200k\cc3m_129230.jpg,vector illustration of a banner for holiday .,vector illustration of a banner for holiday .,0.9102909564971924,1.0000001192092896,0.955145537853241,1.0000001192092896,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.044855,0.089709
cand_018184,cc3m_45585,cc3m_139463,D:\data\cc3m_subset_200k\cc3m_45585.jpg,D:\data\cc3m_subset_200k\cc3m_139463.jpg,vector illustration of a banner for holiday .,vector illustration of a banner for holiday .,0.7035145163536072,1.0000001192092896,0.851757287979126,1.0000001192092896,image|joint,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.148243,0.296486
cand_018279,cc3m_43062,cc3m_103638,D:\data\cc3m_subset_200k\cc3m_43062.jpg,D:\data\cc3m_subset_200k\cc3m_103638.jpg,football player and battle for the ball,football player and battle for the ball,0.7768515348434448,1.0000001192092896,0.8884258270263672,1.0000001192092896,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.111574,0.223149
cand_018734,cc3m_33665,cc3m_129464,D:\data\cc3m_subset_200k\cc3m_33665.jpg,D:\data\cc3m_subset_200k\cc3m_129464.jpg,vector illustration of a banner for holiday .,vector illustration of a banner for holiday .,0.7344039678573608,1.0000001192092896,0.8672019243240356,1.0000001192092896,image|joint,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.132798,0.265596
cand_018735,cc3m_33665,cc3m_83750,D:\data\cc3m_subset_200k\cc3m_33665.jpg,D:\data\cc3m_subset_200k\cc3m_83750.jpg,vector illustration of a banner for holiday .,vector illustration of a banner for holiday .,0.7440561056137085,1.0000001192092896,0.8720280528068542,1.0000001192092896,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.127972,0.255944
cand_019175,cc3m_157277,cc3m_187148,D:\data\cc3m_subset_200k\cc3m_157277.jpg,D:\data\cc3m_subset_200k\cc3m_187148.jpg,traditional ornamental floral paisley bandanna .,traditional ornamental floral paisley bandanna .,0.865376889705658,1.0000001192092896,0.9326884746551514,1.0000001192092896,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.067312,0.134623
cand_019194,cc3m_156692,cc3m_176335,D:\data\cc3m_subset_200k\cc3m_156692.jpg,D:\data\cc3m_subset_200k\cc3m_176335.jpg,images from the girls basketball game .,images from the girls basketball game .,0.8235384225845337,1.0000001192092896,0.9117692708969116,1.0000001192092896,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.088231,0.176462
cand_019580,cc3m_139623,cc3m_191117,D:\data\cc3m_subset_200k\cc3m_139623.jpg,D:\data\cc3m_subset_200k\cc3m_191117.jpg,football player and battle for the ball,football player and battle for the ball,0.7079540491104126,1.0000001192092896,0.8539770841598511,1.0000001192092896,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.146023,0.292046
cand_019915,cc3m_125313,cc3m_150157,D:\data\cc3m_subset_200k\cc3m_125313.jpg,D:\data\cc3m_subset_200k\cc3m_150157.jpg,football player and battle for the ball,football player and battle for the ball,0.705612063407898,1.0000001192092896,0.8528060913085938,1.0000001192092896,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.147194,0.294388
cand_020408,cc3m_109088,cc3m_122195,D:\data\cc3m_subset_200k\cc3m_109088.jpg,D:\data\cc3m_subset_200k\cc3m_122195.jpg,a city for sale property .,a city for sale property .,0.7202222347259521,1.0000001192092896,0.8601111173629761,1.0000001192092896,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.139889,0.279778
cand_022355,cc3m_59702,cc3m_136203,D:\data\cc3m_subset_200k\cc3m_59702.jpg,D:\data\cc3m_subset_200k\cc3m_136203.jpg,a model walks the runway at the fashion show during paris menswear fashion week .,a model walks the runway at the fashion show during paris menswear fashion week .,0.7010621428489685,1.0000001192092896,0.8505311012268066,1.0000001192092896,joint,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.149469,0.298938
cand_024986,cc3m_146808,cc3m_161698,D:\data\cc3m_subset_200k\cc3m_146808.jpg,D:\data\cc3m_subset_200k\cc3m_161698.jpg,example of a classic bathroom design,example of a classic bathroom design,0.7279635071754456,1.0000001192092896,0.8639818429946899,1.0000001192092896,joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.136018,0.272037
cand_025394,cc3m_123930,cc3m_194169,D:\data\cc3m_subset_200k\cc3m_123930.jpg,D:\data\cc3m_subset_200k\cc3m_194169.jpg,letter colorful logo in the circle .,letter colorful logo in the circle .,0.74528968334198,1.0000001192092896,0.8726449012756348,1.0000001192092896,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.127355,0.254710
cand_025776,cc3m_24828,cc3m_176335,D:\data\cc3m_subset_200k\cc3m_24828.jpg,D:\data\cc3m_subset_200k\cc3m_176335.jpg,images from the girls basketball game .,images from the girls basketball game .,0.8429118990898132,1.0000001192092896,0.9214560389518738,1.0000001192092896,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.078544,0.157088
cand_027032,cc3m_79426,cc3m_147233,D:\data\cc3m_subset_200k\cc3m_79426.jpg,D:\data\cc3m_subset_200k\cc3m_147233.jpg,letter colorful logo in the circle .,letter colorful logo in the circle .,0.7390111684799194,1.0000001192092896,0.8695057034492493,1.0000001192092896,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.130495,0.260989
cand_028313,cc3m_56943,cc3m_98314,D:\data\cc3m_subset_200k\cc3m_56943.jpg,D:\data\cc3m_subset_200k\cc3m_98314.jpg,traditional ornamental floral paisley bandanna .,traditional ornamental floral paisley bandanna .,0.8355001211166382,1.0000001192092896,0.9177501201629639,1.0000001192092896,text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.082250,0.164500
cand_029416,cc3m_17407,cc3m_148390,D:\data\cc3m_subset_200k\cc3m_17407.jpg,D:\data\cc3m_subset_200k\cc3m_148390.jpg,images vs. girls basketball game .,images vs. girls basketball game .,0.8226284384727478,1.0000001192092896,0.9113142490386963,1.0000001192092896,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.088686,0.177372
cand_031140,cc3m_32910,cc3m_157976,D:\data\cc3m_subset_200k\cc3m_32910.jpg,D:\data\cc3m_subset_200k\cc3m_157976.jpg,a lot of vector black silhouettes of beautiful women on white background,a lot of vector black silhouettes of beautiful women on white background,0.7892837524414062,1.0000001192092896,0.8946418762207031,1.0000001192092896,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.105358,0.210716
cand_033590,cc3m_17407,cc3m_39629,D:\data\cc3m_subset_200k\cc3m_17407.jpg,D:\data\cc3m_subset_200k\cc3m_39629.jpg,images vs. girls basketball game .,images vs. girls basketball game .,0.76734459400177,1.0000001192092896,0.8836723566055298,1.0000001192092896,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.116328,0.232656
cand_034059,cc3m_14970,cc3m_64070,D:\data\cc3m_subset_200k\cc3m_14970.jpg,D:\data\cc3m_subset_200k\cc3m_64070.jpg,hard rock artist performs during music festival,hard rock artist performs during music festival,0.7214710116386414,1.0000001192092896,0.8607355356216431,1.0000001192092896,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.139265,0.278529
cand_035369,cc3m_10740,cc3m_122267,D:\data\cc3m_subset_200k\cc3m_10740.jpg,D:\data\cc3m_subset_200k\cc3m_122267.jpg,traditional ornamental floral paisley bandanna .,traditional ornamental floral paisley bandanna .,0.864882230758667,1.0000001192092896,0.932441234588623,1.0000001192092896,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.067559,0.135118
cand_035416,cc3m_9937,cc3m_12329,D:\data\cc3m_subset_200k\cc3m_9937.jpg,D:\data\cc3m_subset_200k\cc3m_12329.jpg,a map of the country,a map of the country,0.7493084669113159,1.0000001192092896,0.8746542930603027,1.0000001192092896,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.125346,0.250692
cand_035856,cc3m_178,cc3m_198081,D:\data\cc3m_subset_200k\cc3m_178.jpg,D:\data\cc3m_subset_200k\cc3m_198081.jpg,vector illustration of a banner for festival .,vector illustration of a banner for festival .,0.8084073662757874,1.0000001192092896,0.9042037725448608,1.0000001192092896,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.095796,0.191593
cand_038874,cc3m_157435,cc3m_191295,D:\data\cc3m_subset_200k\cc3m_157435.jpg,D:\data\cc3m_subset_200k\cc3m_191295.jpg,illustration of person with intricate calligraphy for the celebration of community festival .,illustration of person with intricate calligraphy for the celebration of community festival .,0.860167384147644,1.0,0.9300837516784668,1.0,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.069916,0.139833
cand_039086,cc3m_146701,cc3m_164290,D:\data\cc3m_subset_200k\cc3m_146701.jpg,D:\data\cc3m_subset_200k\cc3m_164290.jpg,"a man looks at computer which displays the logo , while sat with a cup of coffee","a man looks at computer which displays the logo , while sat with a cup of coffee",0.7192083597183228,1.0,0.8596042394638062,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.140396,0.280792
cand_040679,cc3m_95135,cc3m_100820,D:\data\cc3m_subset_200k\cc3m_95135.jpg,D:\data\cc3m_subset_200k\cc3m_100820.jpg,person long shadow glyph icon .,person long shadow glyph icon .,0.716686487197876,1.0,0.8583431839942932,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.141657,0.283314
cand_040757,cc3m_93126,cc3m_95165,D:\data\cc3m_subset_200k\cc3m_93126.jpg,D:\data\cc3m_subset_200k\cc3m_95165.jpg,a model walks the runway at the summer fashion show during event,a model walks the runway at the summer fashion show during event,0.735142707824707,1.0,0.8675713539123535,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.132429,0.264857
cand_042169,cc3m_62309,cc3m_66403,D:\data\cc3m_subset_200k\cc3m_62309.jpg,D:\data\cc3m_subset_200k\cc3m_66403.jpg,the address on the building,the address on the building,0.702590823173523,1.0,0.8512954711914062,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.148705,0.297409
cand_042272,cc3m_59977,cc3m_186827,D:\data\cc3m_subset_200k\cc3m_59977.jpg,D:\data\cc3m_subset_200k\cc3m_186827.jpg,football player during a training session .,football player during a training session .,0.701471209526062,1.0,0.8507356643676758,1.0,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.149264,0.298529
cand_042471,cc3m_56096,cc3m_66969,D:\data\cc3m_subset_200k\cc3m_56096.jpg,D:\data\cc3m_subset_200k\cc3m_66969.jpg,a model walks the runway at the fashion show during fashion week,a model walks the runway at the fashion show during fashion week,0.7009320259094238,1.0,0.8504660129547119,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.149534,0.299068
cand_042728,cc3m_51207,cc3m_100632,D:\data\cc3m_subset_200k\cc3m_51207.jpg,D:\data\cc3m_subset_200k\cc3m_100632.jpg,night club fancy lights in a dark background,night club fancy lights in a dark background,0.7613608837127686,1.0,0.8806805610656738,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.119320,0.238639
cand_043085,cc3m_45175,cc3m_193307,D:\data\cc3m_subset_200k\cc3m_45175.jpg,D:\data\cc3m_subset_200k\cc3m_193307.jpg,football player during a training session .,football player during a training session .,0.7352629899978638,1.0,0.8676314949989319,1.0,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.132369,0.264737
cand_043159,cc3m_43789,cc3m_73934,D:\data\cc3m_subset_200k\cc3m_43789.jpg,D:\data\cc3m_subset_200k\cc3m_73934.jpg,sale special offer % off sign over art brush acrylic stroke paint abstract texture background vector illustration .,sale special offer % off sign over art brush acrylic stroke paint abstract texture background vector illustration .,0.9275161027908325,1.0,0.963758111000061,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.036242,0.072484
cand_043561,cc3m_37068,cc3m_180423,D:\data\cc3m_subset_200k\cc3m_37068.jpg,D:\data\cc3m_subset_200k\cc3m_180423.jpg,"darkness with blue colors of an evening sky , falling down on nature","darkness with blue colors of an evening sky , falling down on nature",0.8517236709594727,1.0,0.9258617758750916,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.074138,0.148276
cand_043580,cc3m_36736,cc3m_52097,D:\data\cc3m_subset_200k\cc3m_36736.jpg,D:\data\cc3m_subset_200k\cc3m_52097.jpg,pilgrims on the beach at sunset,pilgrims on the beach at sunset,0.7718889713287354,1.0,0.8859444856643677,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed,0,0,1,1,1,1,0,0,0,fp,,1,-0.114056,0.228111
cand_047481,cc3m_122333,cc3m_137973,D:\data\cc3m_subset_200k\cc3m_122333.jpg,D:\data\cc3m_subset_200k\cc3m_137973.jpg,week - photos from the football game,week - photos from the football game,0.7264337539672852,1.0,0.8632168769836426,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,0,1,1,1,1,0,0,0,fp,,1,-0.136783,0.273566
cand_048520,cc3m_101914,cc3m_185699,D:\data\cc3m_subset_200k\cc3m_101914.jpg,D:\data\cc3m_subset_200k\cc3m_185699.jpg,video of big fireworks at a festival,video of big fireworks at a festival,0.8352438807487488,1.0,0.917621910572052,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited,0,1,1,1,1,0,0,0,0,fp,fp,1,-0.082378,0.164756
